exercicio;periodo;periodicidade;instituicao;cod_ibge;uf;co_poder;populacao;anexo;esfera;rotulo;coluna;cod_conta;conta;valor
2023;2;Q;Governo do Estado de Goiás;52;GO;E;7206589;RGF-Anexo 01;E;Padrão;<MR-11>;DespesaComPessoalBruta;DESPESA BRUTA COM PESSOAL (I);1371056452.0
2023;2;Q;Governo do Estado de Goiás;52;GO;E;7206589;RGF-Anexo 01;E;Padrão;<MR-10>;DespesaComPessoalBruta;DESPESA BRUTA COM PESSOAL (I);1406821215.89
2023;2;Q;Governo do Estado de Goiás;52;GO;E;7206589;RGF-Anexo 01;E;Padrão;<MR-9>;DespesaComPessoalBruta;DESPESA BRUTA COM PESSOAL (I);1372099830.39
2023;2;Q;Governo do Estado de Goiás;52;GO;E;7206589;RGF-Anexo 01;E;Padrão;<MR-8>;DespesaComPessoalBruta;DESPESA BRUTA COM PESSOAL (I);2350995643.22
2023;2;Q;Governo do Estado de Goiás;52;GO;E;7206589;RGF-Anexo 01;E;Padrão;<MR-7>;DespesaComPessoalBruta;DESPESA BRUTA COM PESSOAL (I);1410301314.42
2023;2;Q;Governo do Estado de Goiás;52;GO;E;7206589;RGF-Anexo 01;E;Padrão;<MR-6>;DespesaComPessoalBruta;DESPESA BRUTA COM PESSOAL (I);1368870770.36
2023;2;Q;Governo do Estado de Goiás;52;GO;E;7206589;RGF-Anexo 01;E;Padrão;<MR-5>;DespesaComPessoalBruta;DESPESA BRUTA COM PESSOAL (I);1407476492.2
2023;2;Q;Governo do Estado de Goiás;52;GO;E;7206589;RGF-Anexo 01;E;Padrão;<MR-4>;DespesaComPessoalBruta;DESPESA BRUTA COM PESSOAL (I);1469157758.55
2023;2;Q;Governo do Estado de Goiás;52;GO;E;7206589;RGF-Anexo 01;E;Padrão;<MR-3>;DespesaComPessoalBruta;DESPESA BRUTA COM PESSOAL (I);1454241326.22
2023;2;Q;Governo do Estado de Goiás;52;GO;E;7206589;RGF-Anexo 01;E;Padrão;<MR-2>;DespesaComPessoalBruta;DESPESA BRUTA COM PESSOAL (I);1620185859.29
2023;2;Q;Governo do Estado de Goiás;52;GO;E;7206589;RGF-Anexo 01;E;Padrão;<MR-1>;DespesaComPessoalBruta;DESPESA BRUTA COM PESSOAL (I);1482085608.39
2023;2;Q;Governo do Estado de Goiás;52;GO;E;7206589;RGF-Anexo 01;E;Padrão;<MR>;DespesaComPessoalBruta;DESPESA BRUTA COM PESSOAL (I);1926428847.47
2023;2;Q;Governo do Estado de Goiás;52;GO;E;7206589;RGF-Anexo 01;E;Padrão;TOTAL (ÚLTIMOS 12 MESES) (a);DespesaComPessoalBruta;DESPESA BRUTA COM PESSOAL (I);18639721118.4
2023;2;Q;Governo do Estado de Goiás;52;GO;E;7206589;RGF-Anexo 01;E;Padrão;INSCRITAS EM RESTOS A PAGAR NÃO PROCESSADOS (b);DespesaComPessoalBruta;DESPESA BRUTA COM PESSOAL (I);4835134.78
2023;2;Q;Governo do Estado de Goiás;52;GO;E;7206589;RGF-Anexo 01;E;Padrão;<MR-11>;DespesaComPessoalAtivoBruta;Pessoal Ativo;814679009.53
2023;2;Q;Governo do Estado de Goiás;52;GO;E;7206589;RGF-Anexo 01;E;Padrão;<MR-10>;DespesaComPessoalAtivoBruta;Pessoal Ativo;824070607.73
2023;2;Q;Governo do Estado de Goiás;52;GO;E;7206589;RGF-Anexo 01;E;Padrão;<MR-9>;DespesaComPessoalAtivoBruta;Pessoal Ativo;832613230.06
2023;2;Q;Governo do Estado de Goiás;52;GO;E;7206589;RGF-Anexo 01;E;Padrão;<MR-8>;DespesaComPessoalAtivoBruta;Pessoal Ativo;1314588096.1
2023;2;Q;Governo do Estado de Goiás;52;GO;E;7206589;RGF-Anexo 01;E;Padrão;<MR-7>;DespesaComPessoalAtivoBruta;Pessoal Ativo;862517486.64
2023;2;Q;Governo do Estado de Goiás;52;GO;E;7206589;RGF-Anexo 01;E;Padrão;<MR-6>;DespesaComPessoalAtivoBruta;Pessoal Ativo;813536860.02
2023;2;Q;Governo do Estado de Goiás;52;GO;E;7206589;RGF-Anexo 01;E;Padrão;<MR-5>;DespesaComPessoalAtivoBruta;Pessoal Ativo;839926385.43
2023;2;Q;Governo do Estado de Goiás;52;GO;E;7206589;RGF-Anexo 01;E;Padrão;<MR-4>;DespesaComPessoalAtivoBruta;Pessoal Ativo;901590856.34
2023;2;Q;Governo do Estado de Goiás;52;GO;E;7206589;RGF-Anexo 01;E;Padrão;<MR-3>;DespesaComPessoalAtivoBruta;Pessoal Ativo;873026595.27
2023;2;Q;Governo do Estado de Goiás;52;GO;E;7206589;RGF-Anexo 01;E;Padrão;<MR-2>;DespesaComPessoalAtivoBruta;Pessoal Ativo;967798333.85
2023;2;Q;Governo do Estado de Goiás;52;GO;E;7206589;RGF-Anexo 01;E;Padrão;<MR-1>;DespesaComPessoalAtivoBruta;Pessoal Ativo;886232198.12
2023;2;Q;Governo do Estado de Goiás;52;GO;E;7206589;RGF-Anexo 01;E;Padrão;<MR>;DespesaComPessoalAtivoBruta;Pessoal Ativo;901235472.98
2023;2;Q;Governo do Estado de Goiás;52;GO;E;7206589;RGF-Anexo 01;E;Padrão;TOTAL (ÚLTIMOS 12 MESES) (a);DespesaComPessoalAtivoBruta;Pessoal Ativo;10831815132.07
2023;2;Q;Governo do Estado de Goiás;52;GO;E;7206589;RGF-Anexo 01;E;Padrão;<MR-11>;VencimentosVantagensEOutrasDespesasVariaveis;Vencimentos, Vantagens e Outras Despesas Variáveis;701540118.6
2023;2;Q;Governo do Estado de Goiás;52;GO;E;7206589;RGF-Anexo 01;E;Padrão;<MR-10>;VencimentosVantagensEOutrasDespesasVariaveis;Vencimentos, Vantagens e Outras Despesas Variáveis;711031692.08
2023;2;Q;Governo do Estado de Goiás;52;GO;E;7206589;RGF-Anexo 01;E;Padrão;<MR-9>;VencimentosVantagensEOutrasDespesasVariaveis;Vencimentos, Vantagens e Outras Despesas Variáveis;718973810.93
2023;2;Q;Governo do Estado de Goiás;52;GO;E;7206589;RGF-Anexo 01;E;Padrão;<MR-8>;VencimentosVantagensEOutrasDespesasVariaveis;Vencimentos, Vantagens e Outras Despesas Variáveis;1081006488.01
2023;2;Q;Governo do Estado de Goiás;52;GO;E;7206589;RGF-Anexo 01;E;Padrão;<MR-7>;VencimentosVantagensEOutrasDespesasVariaveis;Vencimentos, Vantagens e Outras Despesas Variáveis;749661212.69
2023;2;Q;Governo do Estado de Goiás;52;GO;E;7206589;RGF-Anexo 01;E;Padrão;<MR-6>;VencimentosVantagensEOutrasDespesasVariaveis;Vencimentos, Vantagens e Outras Despesas Variáveis;700539163.31
2023;2;Q;Governo do Estado de Goiás;52;GO;E;7206589;RGF-Anexo 01;E;Padrão;<MR-5>;VencimentosVantagensEOutrasDespesasVariaveis;Vencimentos, Vantagens e Outras Despesas Variáveis;727862746.63
2023;2;Q;Governo do Estado de Goiás;52;GO;E;7206589;RGF-Anexo 01;E;Padrão;<MR-4>;VencimentosVantagensEOutrasDespesasVariaveis;Vencimentos, Vantagens e Outras Despesas Variáveis;788619219.12
2023;2;Q;Governo do Estado de Goiás;52;GO;E;7206589;RGF-Anexo 01;E;Padrão;<MR-3>;VencimentosVantagensEOutrasDespesasVariaveis;Vencimentos, Vantagens e Outras Despesas Variáveis;758026900.07
